ticker,name,sector,industry,date,close,chg20,volume,score,passed,uptrend
JAN,"Janus Living, Inc.",房地产,房地产投资信托(REITs),2026-08-27,30.71,1.2,59430360,1.0,uptrend,5/7
MD,"Pediatrix Medical Group, Inc.",医疗保健,医院/护理管理,2026-08-27,26.8,1.2,21911215,1.0,uptrend,6/8
ADUS,爱德斯,医疗保健,医疗/护理服务,2026-08-27,118.01,1.1,23994883,1.0,uptrend,6/8
AMN,AMN医疗保健服务公司,非必需消费,专业服务,2026-08-27,35.08,1.1,25734311,1.0,uptrend,6/8
DLO,Dlocal Limited,非必需消费,商业服务,2026-08-27,15.14,1.1,38014600,1.0,uptrend,7/8
NIC,Nicolet Bankshares Inc.,金融,大型银行,2026-08-27,171.41,1.1,25726427,1.0,uptrend,5/8
SHEL,壳牌,能源,油气生产,2026-08-27,90.7,1.1,506282382,1.0,uptrend,8/8
WTW,韦莱韬悦,金融,专业保险,2026-08-27,339.58,1.1,183399859,1.0,uptrend,7/8
ZBIO,"Zenas Biopharma, Inc.",医疗保健,生物科技：制药,2026-08-27,32.62,1.1,22643809,1.0,uptrend,7/8
AIZ,安信龙保险,金融,财产意外险,2026-08-27,285.41,1.0,113084217,1.0,uptrend,5/8
BRO,布朗保险经纪,金融,专业保险,2026-08-27,71.39,1.0,130519994,1.0,uptrend,5/8
FBNC,第一银行(卡罗莱纳州),金融,大型银行,2026-08-27,63.58,1.0,11745643,1.0,uptrend,5/8
JPM,摩根大通,金融,大型银行,2026-08-27,354.22,1.0,2032216612,1.0,uptrend,5/8
PCG,太平洋煤气电力,公用事业,Power Generation,2026-08-27,17.95,1.0,448203921,1.0,uptrend,7/8
FANG,"Diamondback Energy, Inc.",能源,油气生产,2026-08-27,200.52,0.9,351804336,1.0,uptrend,7/8
HESM,Hess Midstream Lp,能源,油气生产,2026-08-27,39.83,0.9,54211735,1.0,uptrend,6/8
KB,韩国国民银行,金融,商业银行,2026-08-27,121.38,0.9,22498514,1.0,uptrend,6/8
SLAB,芯科实验室,科技,半导体,2026-08-27,218.95,0.9,53450950,1.0,uptrend,8/8
SPOT,Spotify Technology S.A.,非必需消费,广播电视,2026-08-27,527.25,0.9,1027537681,1.0,uptrend,7/8
DOW,陶氏化学,工业,Major Chemicals,2026-08-27,30.33,0.8,259638733,1.0,uptrend,5/8
STE,思泰瑞医疗,医疗保健,工业特种品,2026-08-27,232.97,0.8,166750682,1.0,uptrend,5/8
AMH,American Homes 4 Rent,房地产,房地产投资信托(REITs),2026-08-27,33.44,0.7,72394755,1.0,uptrend,5/8
DBRG,"Digitalbridge Group, Inc.",房地产,房地产投资信托(REITs),2026-08-27,15.96,0.7,63679723,1.0,uptrend,8/8
FLNG,Flex Lng Ltd.,非必需消费,海上运输,2026-08-27,31.32,0.7,11020744,1.0,uptrend,7/8
RJF,瑞杰金融,金融,投资银行/经纪服务,2026-08-27,176.11,0.7,168987644,1.0,uptrend,6/8
TECH,Bio-Techne Corp,医疗保健,生物科技：生物制品,2026-08-27,72.47,0.7,200084270,1.0,uptrend,7/8
AFG,美国金融,金融,财产意外险,2026-08-27,142.62,0.6,50762571,1.0,uptrend,6/8
AWK,美国水务,公用事业,Water Supply,2026-08-27,136.69,0.6,304825428,1.0,uptrend,7/8
BWA,博格华纳,非必需消费,Auto Parts:O.E.M.,2026-08-27,64.8,0.6,148628226,1.0,uptrend,5/8
DAR,美国达尔令国际,必需消费,包装食品,2026-08-27,61.39,0.6,160936691,1.0,uptrend,6/8
FBRX,"Forte Biosciences, Inc.",医疗保健,生物科技：制药,2026-08-26,76.99,0.6,120735408,1.0,uptrend,8/8
KO,可口可乐,必需消费,饮料（生产/分销）,2026-08-27,89.06,0.6,1262737303,1.0,uptrend,8/8
SAFT,"Safety Insurance Group, Inc.",金融,财产意外险,2026-08-27,103.79,0.6,17961326,1.0,uptrend,7/8
STRA,"Strategic Education, Inc.",房地产,Other Consumer Services,2026-08-27,85.58,0.6,21195460,1.0,uptrend,6/8
UTZ,Utz Brands Inc,必需消费,包装食品,2026-08-27,14.2,0.6,34135858,1.0,uptrend,8/8
AES,爱依斯电力,工业,电力公用事业,2026-08-27,14.75,0.5,109666215,1.0,uptrend,8/8
APGE,"Apogee Therapeutics, Inc.",医疗保健,生物科技：生物制品,2026-08-27,134.96,0.5,176651321,1.0,uptrend,7/8
CF,CF工业控股,工业,Agricultural Chemicals,2026-08-27,125.71,0.5,297586306,1.0,uptrend,7/8
KMI,金德尔摩根,公用事业,天然气分销,2026-08-27,31.54,0.5,329191756,1.0,uptrend,5/8
KVUE,Kenvue Inc.,非必需消费,包装商品/化妆品,2026-08-27,19.2,0.5,408431769,1.0,uptrend,5/8
LXP,LXP Industrial Trust,房地产,房地产投资信托(REITs),2026-08-27,61.06,0.5,39000980,1.0,uptrend,6/8
NFG,National Fuel Gas Company,公用事业,Oil/Gas Transmission,2026-08-27,82.87,0.5,46373686,1.0,uptrend,7/8
GBTG,"Global Business Travel Group, Inc.",非必需消费,Transportation Services,2026-08-27,9.46,0.4,11849243,1.0,uptrend,7/8
HAS,孩之宝,非必需消费,Recreational Games/Products/Toys,2026-08-27,94.18,0.4,151798081,1.0,uptrend,7/8
PEN,"Penumbra, Inc.",医疗保健,医疗/牙科器械,2026-08-27,321.0,0.4,86779247,1.0,uptrend,6/8
SFL,Sfl Corporation Ltd,非必需消费,海上运输,2026-08-27,12.35,0.4,15035368,1.0,uptrend,8/8
ABBV,艾伯维公司,医疗保健,生物科技：制药,2026-08-27,258.15,0.3,1261434577,1.0,uptrend,7/8
HOPE,"Hope Bancorp, Inc.",金融,大型银行,2026-08-27,13.93,0.3,13723292,1.0,uptrend,5/8
LTH,"Life Time Group Holdings, Inc.",非必需消费,酒店/度假村,2026-08-27,44.35,0.3,133017425,1.0,uptrend,6/8
MKTX,"Marketaxess Holdings, Inc.",金融,投资银行/经纪服务,2026-08-27,162.46,0.3,213832130,1.0,uptrend,7/8
TAP,莫库酒业,必需消费,饮料（生产/分销）,2026-08-27,41.66,0.3,114413126,1.0,uptrend,5/8
TM,丰田汽车,工业,汽车制造,2026-08-27,192.0,0.3,65710434,1.0,uptrend,6/8
XOM,埃克森美孚,能源,综合石油公司,2026-08-27,156.44,0.3,2267173377,1.0,uptrend,6/8
ACA,"Arcosa, Inc.",工业,Metal Fabrications,2026-08-27,145.49,0.2,83247102,1.0,uptrend,7/8
SPB,"Spectrum Brands Holdings, Inc.",其他,工业机械/零部件,2026-08-27,88.5,0.2,34758765,1.0,uptrend,5/8
ASB,Associated Banc-Corp,金融,大型银行,2026-08-27,30.8,0.1,42072944,1.0,uptrend,5/8
DCI,唐纳森,工业,Pollution Control Equipment,2026-08-27,92.41,0.1,62064783,1.0,uptrend,5/8
IEX,Idex Corporation,工业,Fluid Controls,2026-08-27,233.98,0.1,137767811,1.0,uptrend,6/8
PVLA,"Palvella Therapeutics, Inc.",医疗保健,生物科技：制药,2026-08-27,150.33,0.1,28117779,1.0,uptrend,6/8
NWN,西北天然气,公用事业,Oil/Gas Transmission,2026-08-27,49.56,0.0,11364113,1.0,uptrend,5/8
CHWY,"Chewy, Inc.",非必需消费,目录/专业分销,2026-08-27,22.8,-0.1,147854608,1.0,uptrend,5/8
HLN,Haleon Plc,非必需消费,包装商品/化妆品,2026-08-27,10.04,-0.1,77357672,1.0,uptrend,6/8
MBX,"Mbx Biosciences, Inc.",医疗保健,生物科技：制药,2026-08-27,66.39,-0.1,29682595,1.0,uptrend,5/8
NLY,Annaly Capital Management Inc.,房地产,房地产投资信托(REITs),2026-08-27,23.06,-0.1,147004162,1.0,uptrend,6/8
CWT,California Water Service Group,公用事业,Water Supply,2026-08-27,50.09,-0.2,25228717,1.0,uptrend,5/8
KMB,金佰利,非必需消费,容器/包装,2026-08-27,109.98,-0.2,379697956,1.0,uptrend,5/8
MET,大都会人寿,金融,人寿保险,2026-08-27,96.25,-0.2,322399569,1.0,uptrend,5/8
RLAY,"Relay Therapeutics, Inc.",医疗保健,生物科技：生物制品,2026-08-27,19.42,-0.2,43546323,1.0,uptrend,5/8
ETSY,"Etsy, Inc.",非必需消费,商业服务,2026-08-27,82.94,-0.3,275262971,1.0,uptrend,5/8
GNW,通用金融,金融,人寿保险,2026-08-27,9.93,-0.3,25028127,1.0,uptrend,6/8
PEP,百事可乐,必需消费,饮料（生产/分销）,2026-08-27,139.72,-0.3,945328731,1.0,uptrend,5/8
ARE,亚历山大房地产,房地产,房地产投资信托(REITs),2026-08-27,52.28,-0.4,112232232,1.0,uptrend,6/8
SOBO,South Bow Corporation,能源,天然气分销,2026-08-27,37.28,-0.4,18976344,1.0,uptrend,6/8
WDS,伍德赛德能源集团,能源,油气生产,2026-08-27,23.29,-0.4,11795656,1.0,uptrend,8/8
IBN,印度工业信贷投资银行,金融,商业银行,2026-08-27,29.86,-0.5,158463462,1.0,uptrend,6/8
STX,希捷科技,科技,电子元器件,2026-08-27,847.2,-0.5,3782843372,1.0,uptrend,5/8
SU,森科能源,能源,综合石油公司,2026-08-27,66.42,-0.5,278411447,1.0,uptrend,7/8
UL,联合利华(英国),非必需消费,包装商品/化妆品,2026-08-27,64.42,-0.5,232644846,1.0,uptrend,7/8
CCK,皇冠控股,工业,容器/包装,2026-08-27,117.34,-0.6,95571919,1.0,uptrend,5/8
DLR,数字房地产信托公司,房地产,房地产投资信托(REITs),2026-08-27,192.1,-0.6,368632793,1.0,uptrend,5/8
PAG,潘世奇汽车,非必需消费,Retail-Auto Dealers and Gas Stations,2026-08-27,217.85,-0.6,74350959,1.0,uptrend,5/8
EOG,EOG能源,能源,油气生产,2026-08-27,144.5,-0.7,416764496,1.0,uptrend,5/8
OTEX,Open Text Corporation,科技,电子数据处理服务,2026-08-27,25.18,-0.7,44063404,1.0,uptrend,5/8
SPHR,Sphere Entertainment Co.,非必需消费,Services-Misc. Amusement & Recreation,2026-08-27,147.34,-0.7,122129927,1.0,uptrend,5/8
UMBF,UMB金融,金融,大型银行,2026-08-27,144.54,-0.7,70754868,1.0,uptrend,5/8
CBC,"Central Bancompany, Inc.",金融,大型银行,2026-08-27,32.46,-0.8,25384988,1.0,uptrend,6/8
CHEF,"The Chefs' Warehouse, Inc.",非必需消费,Food Distributors,2026-08-27,111.27,-0.8,70214094,1.0,uptrend,7/8
GFL,"Gfl Environmental Inc. Subordinate Voting Shares, No Par Value",公用事业,Environmental Services,2026-08-27,41.03,-0.8,71332719,1.0,uptrend,5/8
MRSH,威达信,金融,专业保险,2026-08-27,190.0,-0.8,370738215,1.0,uptrend,6/8
OFG,东方金融集团,金融,大型银行,2026-08-27,52.09,-0.8,11829847,1.0,uptrend,5/8
PM,菲利普莫里斯,医疗保健,医药化工与植物药,2026-08-27,190.48,-0.8,868863102,1.0,uptrend,5/8
TTE,道达尔,能源,油气生产,2026-08-27,86.33,-0.8,122097505,1.0,uptrend,5/7
BAC,美国银行,金融,大型银行,2026-08-27,61.17,-0.9,1734087326,1.0,uptrend,5/8
MSGE,Madison Square Garden Entertainment Corp.,非必需消费,Services-Misc. Amusement & Recreation,2026-08-27,78.15,-0.9,28550271,1.0,uptrend,5/8
SSL,南非萨索尔,能源,油气生产,2026-08-27,11.61,-0.9,12633213,1.0,uptrend,7/8
ALV,奥托立夫,非必需消费,Auto Parts:O.E.M.,2026-08-27,122.92,-1.0,64291733,1.0,uptrend,7/8
DCOM,迪募商业银行,金融,大型银行,2026-08-27,40.4,-1.0,12012332,1.0,uptrend,5/8
DNTH,"Dianthus Therapeutics, Inc.",医疗保健,生物科技：制药,2026-08-27,111.54,-1.0,76698134,1.0,uptrend,7/8
MDLZ,亿滋,必需消费,包装食品,2026-08-27,62.43,-1.0,445399133,1.0,uptrend,5/8
THG,汉诺威保险,金融,财产意外险,2026-08-27,227.66,-1.1,65819219,1.0,uptrend,6/8
WWW,沃尔弗林集团,非必需消费,Shoe Manufacturing,2026-08-27,19.76,-1.1,16822652,1.0,uptrend,5/8
CORT,Corcept医疗,医疗保健,生物科技：制药,2026-08-27,116.93,-1.2,106895273,1.0,uptrend,6/8
DLTR,美元树公司,非必需消费,Department/Specialty Retail Stores,2026-08-27,127.0,-1.2,289681772,1.0,uptrend,6/8
NVST,Envista Holdings Corporation,医疗保健,医疗/牙科器械,2026-08-27,27.44,-1.2,83517844,1.0,uptrend,5/8
AGEN,艾吉纳斯,医疗保健,生物科技：生物制品,2026-08-27,7.81,-1.3,10422912,1.0,uptrend,6/8
DG,美国达乐公司,非必需消费,Department/Specialty Retail Stores,2026-08-27,125.89,-1.3,270002628,1.0,uptrend,5/8
ORKA,"Oruka Therapeutics, Inc.",医疗保健,生物科技：体外/体内诊断,2026-08-27,96.54,-1.3,82081325,1.0,uptrend,6/8
SAM,波斯顿啤酒,必需消费,饮料（生产/分销）,2026-08-27,182.94,-1.3,33027335,1.0,uptrend,5/8
ATHM,汽车之家,科技,电子数据处理服务,2026-08-27,22.55,-1.4,19483474,1.0,uptrend,5/8
BCH,智利银行,金融,商业银行,2026-08-27,41.6,-1.5,12610816,1.0,uptrend,7/8
LYV,"Live Nation Entertainment, Inc.",非必需消费,Services-Misc. Amusement & Recreation,2026-08-27,180.64,-1.6,361568292,1.0,uptrend,5/8
VOD,沃达丰,Telecommunications,电信设备,2026-08-27,15.88,-1.6,62546427,1.0,uptrend,6/8
CLH,"Clean Harbors, Inc.",工业,Environmental Services,2026-08-27,311.81,-1.7,135223674,1.0,uptrend,5/8
PBR,巴西石油公司,能源,油气生产,2026-08-27,18.25,-1.8,319678045,1.0,uptrend,7/8
NOMD,Nomad Foods Limited,必需消费,包装食品,2026-08-27,11.99,-2.0,22974920,1.0,uptrend,5/8
LLYVK,"Liberty Live Holdings, Inc. - Series C Liberty Live Group",非必需消费,Services-Misc. Amusement & Recreation,2026-08-27,103.44,-2.1,29412218,1.0,uptrend,6/8
LLYVA,"Liberty Live Holdings, Inc. - Series A Liberty Live Group",非必需消费,Services-Misc. Amusement & Recreation,2026-08-27,99.76,-2.3,16487564,1.0,uptrend,5/8
HURN,休伦咨询,非必需消费,专业服务,2026-08-27,159.83,-2.4,39442551,1.0,uptrend,5/8
NVS,诺华制药,医疗保健,生物科技：制药,2026-08-27,154.65,-2.4,219756765,1.0,uptrend,6/8
CHE,Chemed Corp,医疗保健,医疗/护理服务,2026-08-27,520.27,-2.6,89611686,1.0,uptrend,5/8
GRMN,佳明,工业,工业机械/零部件,2026-08-27,289.87,-2.6,258388545,1.0,uptrend,5/8
EC,哥伦比亚国家石油,能源,油气生产,2026-08-27,16.56,-2.8,31293790,1.0,uptrend,5/8
JAZZ,爵士制药,医疗保健,生物科技：制药,2026-08-27,251.1,-2.8,275496419,1.0,uptrend,5/8
MSGS,麦迪逊运动,非必需消费,Services-Misc. Amusement & Recreation,2026-08-27,393.65,-2.8,91466924,1.0,uptrend,6/8
TNET,"Trinet Group, Inc.",非必需消费,商业服务,2026-08-27,69.53,-3.0,26161937,1.0,uptrend,6/8
BP,英国石油,能源,综合石油公司,2026-08-27,42.34,-3.1,373907591,1.0,uptrend,6/8
GEF,格瑞夫,,,2026-08-27,84.51,-3.2,23029449,1.0,uptrend,5/8
YPF,阿根廷YPF,能源,综合石油公司,2026-08-27,50.48,-3.2,55304016,1.0,uptrend,5/8
REXR,"Rexford Industrial Realty, Inc.",房地产,房地产投资信托(REITs),2026-08-27,37.12,-3.3,82697307,1.0,uptrend,5/8
CMG,奇波雷墨西哥烧烤,非必需消费,餐饮,2026-08-27,37.22,-3.4,631148332,1.0,uptrend,6/8
EME,"Emcor Group, Inc.",工业,Engineering & Construction,2026-08-27,775.04,-3.4,298419385,1.0,uptrend,5/8
INGM,Ingram Micro Holding Corporation,科技,零售：电脑软件及外设,2026-08-27,29.29,-3.4,26383301,1.0,uptrend,5/8
HSBC,汇丰控股,金融,储蓄机构,2026-08-27,102.85,-3.5,124174664,1.0,uptrend,5/8
LYG,劳埃德,金融,商业银行,2026-08-27,5.92,-4.1,75248989,1.0,uptrend,5/8
NSP,"Insperity, Inc.",非必需消费,专业服务,2026-08-27,51.81,-4.1,22146110,1.0,uptrend,5/8
E,埃尼石油,能源,油气生产,2026-08-27,53.22,-4.2,19342646,1.0,uptrend,5/8
TAL,好未来,房地产,Other Consumer Services,2026-08-27,11.72,-5.0,58945821,1.0,uptrend,5/8
MGA,曼格纳国际,非必需消费,Auto Parts:O.E.M.,2026-08-27,65.71,-5.2,88145879,1.0,uptrend,5/8
PWR,广达服务,工业,Engineering & Construction,2026-08-27,621.83,-5.5,747948115,1.0,uptrend,5/8
PBF,PBF能源,能源,综合石油公司,2026-08-27,68.59,-5.8,198902465,1.0,uptrend,5/8
SYRE,"Spyre Therapeutics, Inc.",医疗保健,生物科技：制药,2026-08-27,93.62,-7.8,95363525,1.0,uptrend,6/8
